tanggal,id_karyawan,nama_karyawan,jam_masuk,jam_jadwal,terlambat,cuaca,hari
2024-07-07,6,Karyawan_6,07:57,08:00,0,Cerah,Sunday
2024-05-28,18,Karyawan_18,08:06,08:00,1,Berawan,Tuesday
2024-04-22,20,Karyawan_20,08:49,08:00,1,Cerah,Monday
2024-11-27,17,Karyawan_17,08:18,08:00,1,Hujan,Wednesday
2024-01-18,9,Karyawan_9,08:20,08:00,1,Berawan,Thursday
2024-12-06,6,Karyawan_6,08:39,08:00,1,Hujan,Friday
2024-12-01,15,Karyawan_15,08:26,08:00,1,Cerah,Sunday
2024-08-16,1,Karyawan_1,08:25,08:00,1,Hujan,Friday
2024-02-12,15,Karyawan_15,08:52,08:00,1,Hujan,Monday
2024-02-05,10,Karyawan_10,08:45,08:00,1,Hujan,Monday
2024-02-23,8,Karyawan_8,08:36,08:00,1,Berawan,Friday
2024-01-04,20,Karyawan_20,07:51,08:00,0,Hujan,Thursday
2024-02-24,8,Karyawan_8,08:37,08:00,1,Hujan,Saturday
2024-06-30,13,Karyawan_13,08:39,08:00,1,Cerah,Sunday
2024-12-09,8,Karyawan_8,08:28,08:00,1,Hujan,Monday
2024-08-26,14,Karyawan_14,08:13,08:00,1,Cerah,Monday
2024-06-17,18,Karyawan_18,09:00,08:00,1,Berawan,Monday
2024-07-07,4,Karyawan_4,08:35,08:00,1,Berawan,Sunday
2024-07-13,12,Karyawan_12,08:50,08:00,1,Hujan,Saturday
2024-06-17,3,Karyawan_3,08:54,08:00,1,Cerah,Monday
2024-05-01,3,Karyawan_3,08:45,08:00,1,Berawan,Wednesday
2024-04-11,9,Karyawan_9,08:24,08:00,1,Berawan,Thursday
2024-05-07,16,Karyawan_16,08:06,08:00,1,Cerah,Tuesday
2024-06-05,17,Karyawan_17,08:56,08:00,1,Cerah,Wednesday
2024-03-10,16,Karyawan_16,08:34,08:00,1,Hujan,Sunday
2024-02-19,17,Karyawan_17,08:34,08:00,1,Berawan,Monday
2024-02-04,15,Karyawan_15,08:57,08:00,1,Cerah,Sunday
2024-08-19,3,Karyawan_3,08:30,08:00,1,Berawan,Monday
2024-11-30,6,Karyawan_6,08:36,08:00,1,Cerah,Saturday
2024-07-19,19,Karyawan_19,09:00,08:00,1,Hujan,Friday
2024-04-29,19,Karyawan_19,08:31,08:00,1,Hujan,Monday
2024-03-18,2,Karyawan_2,08:01,08:00,0,Hujan,Monday
2024-01-10,10,Karyawan_10,08:01,08:00,0,Hujan,Wednesday
2024-11-26,14,Karyawan_14,08:26,08:00,1,Cerah,Tuesday
2024-03-25,2,Karyawan_2,07:52,08:00,0,Hujan,Monday
2024-11-26,13,Karyawan_13,08:29,08:00,1,Berawan,Tuesday
2024-06-25,17,Karyawan_17,08:08,08:00,1,Hujan,Tuesday
2024-12-06,6,Karyawan_6,08:39,08:00,1,Berawan,Friday
2024-01-25,18,Karyawan_18,07:55,08:00,0,Hujan,Thursday
2024-08-25,10,Karyawan_10,08:45,08:00,1,Hujan,Sunday
2024-01-02,2,Karyawan_2,08:57,08:00,1,Cerah,Tuesday
2024-01-31,19,Karyawan_19,08:58,08:00,1,Cerah,Wednesday
2024-06-05,9,Karyawan_9,08:07,08:00,1,Hujan,Wednesday
2024-10-15,17,Karyawan_17,08:47,08:00,1,Berawan,Tuesday
2024-01-05,11,Karyawan_11,08:44,08:00,1,Hujan,Friday
2024-03-01,3,Karyawan_3,08:09,08:00,1,Hujan,Friday
2024-01-01,9,Karyawan_9,08:39,08:00,1,Berawan,Monday
2024-05-31,16,Karyawan_16,08:14,08:00,1,Berawan,Friday
2024-03-18,2,Karyawan_2,08:02,08:00,0,Berawan,Monday
2024-05-13,7,Karyawan_7,08:11,08:00,1,Berawan,Monday
2024-01-30,19,Karyawan_19,08:51,08:00,1,Berawan,Tuesday
2024-05-23,3,Karyawan_3,08:12,08:00,1,Berawan,Thursday
2024-07-21,17,Karyawan_17,08:24,08:00,1,Berawan,Sunday
2024-12-29,1,Karyawan_1,08:42,08:00,1,Hujan,Sunday
2024-11-07,4,Karyawan_4,09:00,08:00,1,Berawan,Thursday
2024-05-23,11,Karyawan_11,08:00,08:00,0,Cerah,Thursday
2024-01-14,12,Karyawan_12,08:39,08:00,1,Hujan,Sunday
2024-10-26,3,Karyawan_3,07:54,08:00,0,Cerah,Saturday
2024-03-29,8,Karyawan_8,08:53,08:00,1,Cerah,Friday
2024-05-14,6,Karyawan_6,08:07,08:00,1,Berawan,Tuesday
2024-09-25,16,Karyawan_16,08:31,08:00,1,Berawan,Wednesday
2024-12-30,19,Karyawan_19,08:32,08:00,1,Berawan,Monday
2024-12-04,1,Karyawan_1,08:07,08:00,1,Hujan,Wednesday
2024-04-29,14,Karyawan_14,08:41,08:00,1,Berawan,Monday
2024-12-26,6,Karyawan_6,08:18,08:00,1,Berawan,Thursday
2024-03-03,19,Karyawan_19,08:25,08:00,1,Cerah,Sunday
2024-12-21,1,Karyawan_1,08:58,08:00,1,Hujan,Saturday
2024-12-09,13,Karyawan_13,08:59,08:00,1,Cerah,Monday
2024-04-02,20,Karyawan_20,07:58,08:00,0,Berawan,Tuesday
2024-07-20,16,Karyawan_16,08:40,08:00,1,Berawan,Saturday
2024-04-19,10,Karyawan_10,08:28,08:00,1,Cerah,Friday
2024-10-13,17,Karyawan_17,08:04,08:00,0,Cerah,Sunday
2024-12-01,1,Karyawan_1,08:21,08:00,1,Hujan,Sunday
2024-03-15,3,Karyawan_3,08:17,08:00,1,Berawan,Friday
2024-02-23,12,Karyawan_12,08:19,08:00,1,Berawan,Friday
2024-10-15,18,Karyawan_18,08:54,08:00,1,Berawan,Tuesday
2024-06-21,5,Karyawan_5,08:14,08:00,1,Cerah,Friday
2024-06-09,20,Karyawan_20,08:47,08:00,1,Berawan,Sunday
2024-09-09,5,Karyawan_5,07:59,08:00,0,Berawan,Monday
2024-04-25,6,Karyawan_6,08:59,08:00,1,Cerah,Thursday
2024-04-06,5,Karyawan_5,08:30,08:00,1,Hujan,Saturday
2024-03-07,11,Karyawan_11,08:48,08:00,1,Hujan,Thursday
2024-11-25,4,Karyawan_4,08:35,08:00,1,Cerah,Monday
2024-07-17,10,Karyawan_10,08:22,08:00,1,Hujan,Wednesday
2024-06-13,18,Karyawan_18,08:52,08:00,1,Hujan,Thursday
2024-09-16,6,Karyawan_6,08:02,08:00,0,Hujan,Monday
2024-06-05,5,Karyawan_5,08:01,08:00,0,Berawan,Wednesday
2024-02-28,17,Karyawan_17,08:22,08:00,1,Berawan,Wednesday
2024-07-25,5,Karyawan_5,08:10,08:00,1,Berawan,Thursday
2024-10-02,5,Karyawan_5,08:57,08:00,1,Cerah,Wednesday
2024-01-07,2,Karyawan_2,08:47,08:00,1,Berawan,Sunday
2024-04-28,7,Karyawan_7,08:54,08:00,1,Berawan,Sunday
2024-04-17,8,Karyawan_8,08:54,08:00,1,Cerah,Wednesday
2024-06-11,7,Karyawan_7,08:09,08:00,1,Hujan,Tuesday
2024-02-21,18,Karyawan_18,08:39,08:00,1,Hujan,Wednesday
2024-04-14,7,Karyawan_7,08:37,08:00,1,Cerah,Sunday
2024-01-22,18,Karyawan_18,08:39,08:00,1,Berawan,Monday
2024-05-17,14,Karyawan_14,08:14,08:00,1,Cerah,Friday
2024-10-08,12,Karyawan_12,08:39,08:00,1,Cerah,Tuesday
2024-07-16,17,Karyawan_17,08:43,08:00,1,Hujan,Tuesday
2024-12-25,16,Karyawan_16,08:51,08:00,1,Hujan,Wednesday
2024-10-20,20,Karyawan_20,08:09,08:00,1,Berawan,Sunday
2024-10-04,12,Karyawan_12,09:00,08:00,1,Cerah,Friday
2024-11-27,3,Karyawan_3,08:15,08:00,1,Hujan,Wednesday
2024-06-04,13,Karyawan_13,08:06,08:00,1,Hujan,Tuesday
2024-07-01,7,Karyawan_7,08:35,08:00,1,Hujan,Monday
2024-03-03,6,Karyawan_6,08:56,08:00,1,Cerah,Sunday
2024-02-26,18,Karyawan_18,08:43,08:00,1,Berawan,Monday
2024-06-01,13,Karyawan_13,08:54,08:00,1,Berawan,Saturday
2024-11-06,3,Karyawan_3,08:44,08:00,1,Cerah,Wednesday
2024-03-01,7,Karyawan_7,08:49,08:00,1,Hujan,Friday
2024-07-17,9,Karyawan_9,08:48,08:00,1,Hujan,Wednesday
2024-01-29,16,Karyawan_16,08:31,08:00,1,Berawan,Monday
2024-04-19,9,Karyawan_9,07:57,08:00,0,Berawan,Friday
2024-10-15,11,Karyawan_11,08:39,08:00,1,Cerah,Tuesday
2024-08-21,4,Karyawan_4,08:13,08:00,1,Cerah,Wednesday
2024-07-08,10,Karyawan_10,07:50,08:00,0,Berawan,Monday
2024-10-05,12,Karyawan_12,08:20,08:00,1,Cerah,Saturday
2024-10-11,19,Karyawan_19,08:06,08:00,1,Hujan,Friday
2024-11-26,19,Karyawan_19,08:22,08:00,1,Cerah,Tuesday
2024-02-10,9,Karyawan_9,08:34,08:00,1,Berawan,Saturday
2024-03-09,7,Karyawan_7,08:48,08:00,1,Hujan,Saturday
2024-09-20,19,Karyawan_19,08:56,08:00,1,Berawan,Friday
2024-11-22,13,Karyawan_13,08:23,08:00,1,Cerah,Friday
2024-08-07,15,Karyawan_15,08:31,08:00,1,Berawan,Wednesday
2024-01-18,10,Karyawan_10,08:22,08:00,1,Cerah,Thursday
2024-08-01,8,Karyawan_8,07:59,08:00,0,Cerah,Thursday
2024-07-06,8,Karyawan_8,08:14,08:00,1,Berawan,Saturday
2024-04-01,2,Karyawan_2,08:08,08:00,1,Hujan,Monday
2024-10-29,17,Karyawan_17,08:11,08:00,1,Berawan,Tuesday
2024-08-12,1,Karyawan_1,08:38,08:00,1,Berawan,Monday
2024-11-14,20,Karyawan_20,08:57,08:00,1,Hujan,Thursday
2024-06-16,19,Karyawan_19,09:00,08:00,1,Hujan,Sunday
2024-02-13,18,Karyawan_18,08:41,08:00,1,Hujan,Tuesday
2024-07-25,5,Karyawan_5,07:51,08:00,0,Cerah,Thursday
2024-01-25,10,Karyawan_10,08:29,08:00,1,Berawan,Thursday
2024-10-25,16,Karyawan_16,08:36,08:00,1,Cerah,Friday
2024-09-26,5,Karyawan_5,07:51,08:00,0,Cerah,Thursday
2024-09-16,19,Karyawan_19,08:04,08:00,0,Hujan,Monday
2024-09-30,14,Karyawan_14,08:22,08:00,1,Berawan,Monday
2024-10-01,14,Karyawan_14,08:21,08:00,1,Hujan,Tuesday
2024-12-03,6,Karyawan_6,08:20,08:00,1,Berawan,Tuesday
2024-02-17,9,Karyawan_9,08:30,08:00,1,Cerah,Saturday
2024-11-23,11,Karyawan_11,08:29,08:00,1,Cerah,Saturday
2024-12-14,12,Karyawan_12,08:07,08:00,1,Cerah,Saturday
2024-03-12,13,Karyawan_13,08:22,08:00,1,Berawan,Tuesday
2024-03-01,19,Karyawan_19,08:01,08:00,0,Berawan,Friday
2024-12-14,1,Karyawan_1,08:05,08:00,0,Hujan,Saturday
2024-02-11,3,Karyawan_3,08:58,08:00,1,Berawan,Sunday
2024-01-03,13,Karyawan_13,08:23,08:00,1,Hujan,Wednesday
2024-04-19,12,Karyawan_12,08:35,08:00,1,Cerah,Friday
2024-11-19,8,Karyawan_8,07:54,08:00,0,Hujan,Tuesday
2024-08-21,18,Karyawan_18,08:23,08:00,1,Cerah,Wednesday
2024-03-18,8,Karyawan_8,07:50,08:00,0,Hujan,Monday
2024-04-08,14,Karyawan_14,08:06,08:00,1,Hujan,Monday
2024-05-04,11,Karyawan_11,08:20,08:00,1,Hujan,Saturday
2024-10-25,9,Karyawan_9,08:52,08:00,1,Hujan,Friday
2024-02-07,7,Karyawan_7,08:03,08:00,0,Cerah,Wednesday
2024-09-23,2,Karyawan_2,07:51,08:00,0,Cerah,Monday
2024-11-13,5,Karyawan_5,08:12,08:00,1,Berawan,Wednesday
2024-02-08,19,Karyawan_19,08:56,08:00,1,Hujan,Thursday
2024-11-06,13,Karyawan_13,08:00,08:00,0,Berawan,Wednesday
2024-08-27,15,Karyawan_15,08:42,08:00,1,Cerah,Tuesday
2024-11-05,3,Karyawan_3,08:12,08:00,1,Berawan,Tuesday
2024-08-13,4,Karyawan_4,08:52,08:00,1,Cerah,Tuesday
2024-07-14,13,Karyawan_13,08:02,08:00,0,Cerah,Sunday
2024-11-15,4,Karyawan_4,08:19,08:00,1,Berawan,Friday
2024-03-27,13,Karyawan_13,08:11,08:00,1,Hujan,Wednesday
2024-01-09,1,Karyawan_1,08:05,08:00,0,Cerah,Tuesday
2024-02-24,14,Karyawan_14,08:09,08:00,1,Hujan,Saturday
2024-01-27,16,Karyawan_16,08:19,08:00,1,Berawan,Saturday
2024-04-15,19,Karyawan_19,08:38,08:00,1,Hujan,Monday
2024-09-23,2,Karyawan_2,08:36,08:00,1,Hujan,Monday
2024-10-29,7,Karyawan_7,08:08,08:00,1,Cerah,Tuesday
2024-02-25,12,Karyawan_12,07:57,08:00,0,Hujan,Sunday
2024-05-12,8,Karyawan_8,08:30,08:00,1,Berawan,Sunday
2024-03-12,6,Karyawan_6,08:58,08:00,1,Hujan,Tuesday
2024-04-07,8,Karyawan_8,08:14,08:00,1,Berawan,Sunday
2024-03-28,1,Karyawan_1,08:55,08:00,1,Berawan,Thursday
2024-07-23,19,Karyawan_19,07:57,08:00,0,Berawan,Tuesday
2024-12-14,6,Karyawan_6,08:34,08:00,1,Berawan,Saturday
2024-09-25,9,Karyawan_9,08:23,08:00,1,Cerah,Wednesday
2024-04-03,3,Karyawan_3,08:53,08:00,1,Hujan,Wednesday
2024-12-25,10,Karyawan_10,08:33,08:00,1,Hujan,Wednesday
2024-11-09,6,Karyawan_6,08:39,08:00,1,Berawan,Saturday
2024-06-26,17,Karyawan_17,08:32,08:00,1,Cerah,Wednesday
2024-07-07,9,Karyawan_9,08:12,08:00,1,Cerah,Sunday
2024-01-04,16,Karyawan_16,08:57,08:00,1,Berawan,Thursday
2024-02-26,18,Karyawan_18,07:57,08:00,0,Berawan,Monday
2024-07-18,9,Karyawan_9,08:47,08:00,1,Hujan,Thursday
2024-11-17,2,Karyawan_2,08:57,08:00,1,Cerah,Sunday
2024-02-06,2,Karyawan_2,08:53,08:00,1,Berawan,Tuesday
2024-08-04,17,Karyawan_17,08:29,08:00,1,Hujan,Sunday
2024-06-10,13,Karyawan_13,08:01,08:00,0,Berawan,Monday
2024-09-18,20,Karyawan_20,08:14,08:00,1,Berawan,Wednesday
2024-02-06,8,Karyawan_8,08:03,08:00,0,Berawan,Tuesday
2024-11-23,13,Karyawan_13,08:57,08:00,1,Hujan,Saturday
2024-12-13,17,Karyawan_17,08:18,08:00,1,Berawan,Friday
2024-06-03,14,Karyawan_14,08:27,08:00,1,Hujan,Monday
2024-10-15,3,Karyawan_3,08:12,08:00,1,Berawan,Tuesday
2024-10-12,11,Karyawan_11,08:39,08:00,1,Berawan,Saturday
2024-07-24,1,Karyawan_1,08:29,08:00,1,Cerah,Wednesday
2024-01-21,15,Karyawan_15,08:18,08:00,1,Hujan,Sunday
2024-10-23,3,Karyawan_3,08:09,08:00,1,Berawan,Wednesday
2024-12-11,10,Karyawan_10,07:58,08:00,0,Berawan,Wednesday
2024-04-03,1,Karyawan_1,08:28,08:00,1,Hujan,Wednesday
2024-02-02,2,Karyawan_2,08:29,08:00,1,Berawan,Friday
2024-06-11,18,Karyawan_18,08:45,08:00,1,Berawan,Tuesday
2024-02-09,3,Karyawan_3,08:22,08:00,1,Hujan,Friday
2024-09-12,17,Karyawan_17,07:59,08:00,0,Hujan,Thursday
2024-07-28,9,Karyawan_9,08:48,08:00,1,Berawan,Sunday
2024-10-26,9,Karyawan_9,07:59,08:00,0,Cerah,Saturday
2024-02-05,5,Karyawan_5,08:13,08:00,1,Hujan,Monday
2024-02-11,16,Karyawan_16,07:52,08:00,0,Cerah,Sunday
2024-05-20,8,Karyawan_8,07:57,08:00,0,Berawan,Monday
2024-09-08,8,Karyawan_8,08:36,08:00,1,Cerah,Sunday
2024-12-28,9,Karyawan_9,08:15,08:00,1,Berawan,Saturday
2024-02-01,2,Karyawan_2,08:17,08:00,1,Hujan,Thursday
2024-04-22,12,Karyawan_12,08:52,08:00,1,Berawan,Monday
2024-08-28,5,Karyawan_5,07:57,08:00,0,Hujan,Wednesday
2024-02-24,6,Karyawan_6,08:17,08:00,1,Cerah,Saturday
2024-01-15,1,Karyawan_1,08:17,08:00,1,Berawan,Monday
2024-01-11,20,Karyawan_20,08:08,08:00,1,Cerah,Thursday
2024-05-13,3,Karyawan_3,08:06,08:00,1,Berawan,Monday
2024-01-08,5,Karyawan_5,08:45,08:00,1,Berawan,Monday
2024-08-01,19,Karyawan_19,08:32,08:00,1,Berawan,Thursday
2024-05-21,10,Karyawan_10,08:46,08:00,1,Berawan,Tuesday
2024-09-28,20,Karyawan_20,08:07,08:00,1,Berawan,Saturday
2024-10-01,15,Karyawan_15,08:17,08:00,1,Cerah,Tuesday
2024-01-27,3,Karyawan_3,07:52,08:00,0,Cerah,Saturday
2024-06-04,13,Karyawan_13,08:38,08:00,1,Hujan,Tuesday
2024-01-19,20,Karyawan_20,08:03,08:00,0,Cerah,Friday
2024-07-04,19,Karyawan_19,08:15,08:00,1,Hujan,Thursday
2024-04-07,5,Karyawan_5,08:53,08:00,1,Berawan,Sunday
2024-10-23,11,Karyawan_11,07:54,08:00,0,Berawan,Wednesday
2024-04-05,12,Karyawan_12,08:36,08:00,1,Cerah,Friday
2024-07-16,3,Karyawan_3,08:41,08:00,1,Hujan,Tuesday
2024-07-08,16,Karyawan_16,08:21,08:00,1,Berawan,Monday
2024-03-02,6,Karyawan_6,08:15,08:00,1,Berawan,Saturday
2024-11-02,3,Karyawan_3,08:03,08:00,0,Cerah,Saturday
2024-11-12,10,Karyawan_10,08:22,08:00,1,Berawan,Tuesday
2024-04-07,4,Karyawan_4,08:32,08:00,1,Berawan,Sunday
2024-12-03,12,Karyawan_12,08:32,08:00,1,Cerah,Tuesday
2024-04-03,5,Karyawan_5,07:52,08:00,0,Cerah,Wednesday
2024-04-16,14,Karyawan_14,08:04,08:00,0,Cerah,Tuesday
2024-10-23,19,Karyawan_19,08:23,08:00,1,Cerah,Wednesday
2024-03-01,10,Karyawan_10,08:41,08:00,1,Berawan,Friday
2024-11-24,15,Karyawan_15,08:44,08:00,1,Berawan,Sunday
2024-02-27,13,Karyawan_13,08:21,08:00,1,Cerah,Tuesday
2024-01-04,19,Karyawan_19,08:36,08:00,1,Hujan,Thursday
2024-06-07,8,Karyawan_8,08:24,08:00,1,Berawan,Friday
2024-08-13,9,Karyawan_9,07:53,08:00,0,Cerah,Tuesday
2024-12-20,11,Karyawan_11,08:22,08:00,1,Cerah,Friday
2024-11-21,5,Karyawan_5,08:33,08:00,1,Berawan,Thursday
2024-09-28,10,Karyawan_10,08:54,08:00,1,Cerah,Saturday
2024-04-06,4,Karyawan_4,08:10,08:00,1,Berawan,Saturday
2024-09-10,3,Karyawan_3,08:55,08:00,1,Hujan,Tuesday
2024-10-04,11,Karyawan_11,08:49,08:00,1,Hujan,Friday
2024-04-16,19,Karyawan_19,08:22,08:00,1,Hujan,Tuesday
2024-01-20,1,Karyawan_1,08:01,08:00,0,Cerah,Saturday
2024-10-15,17,Karyawan_17,08:40,08:00,1,Berawan,Tuesday
2024-03-06,15,Karyawan_15,07:53,08:00,0,Hujan,Wednesday
2024-05-20,11,Karyawan_11,08:23,08:00,1,Cerah,Monday
2024-11-07,18,Karyawan_18,08:04,08:00,0,Cerah,Thursday
2024-01-27,4,Karyawan_4,08:49,08:00,1,Berawan,Saturday
2024-08-01,12,Karyawan_12,08:48,08:00,1,Berawan,Thursday
2024-01-18,14,Karyawan_14,08:54,08:00,1,Hujan,Thursday
2024-01-16,16,Karyawan_16,07:58,08:00,0,Cerah,Tuesday
2024-12-17,14,Karyawan_14,08:48,08:00,1,Cerah,Tuesday
2024-07-30,1,Karyawan_1,08:24,08:00,1,Hujan,Tuesday
2024-06-24,20,Karyawan_20,08:19,08:00,1,Berawan,Monday
2024-07-20,4,Karyawan_4,08:55,08:00,1,Hujan,Saturday
2024-09-19,18,Karyawan_18,08:05,08:00,0,Berawan,Thursday
2024-05-11,16,Karyawan_16,08:34,08:00,1,Hujan,Saturday
2024-10-13,19,Karyawan_19,08:23,08:00,1,Berawan,Sunday
2024-02-23,6,Karyawan_6,08:06,08:00,1,Berawan,Friday
2024-05-05,9,Karyawan_9,09:00,08:00,1,Hujan,Sunday
2024-05-07,12,Karyawan_12,08:58,08:00,1,Berawan,Tuesday
2024-05-11,2,Karyawan_2,08:26,08:00,1,Cerah,Saturday
2024-05-28,1,Karyawan_1,08:22,08:00,1,Berawan,Tuesday
2024-10-28,2,Karyawan_2,08:13,08:00,1,Hujan,Monday
2024-06-23,11,Karyawan_11,08:22,08:00,1,Hujan,Sunday
2024-07-04,10,Karyawan_10,08:38,08:00,1,Cerah,Thursday
2024-11-11,20,Karyawan_20,08:14,08:00,1,Hujan,Monday
2024-05-19,3,Karyawan_3,07:53,08:00,0,Berawan,Sunday
2024-09-30,14,Karyawan_14,08:16,08:00,1,Berawan,Monday
2024-02-01,3,Karyawan_3,08:05,08:00,0,Berawan,Thursday
2024-12-01,11,Karyawan_11,08:27,08:00,1,Berawan,Sunday
2024-11-29,7,Karyawan_7,08:53,08:00,1,Cerah,Friday
2024-05-05,17,Karyawan_17,08:55,08:00,1,Hujan,Sunday
2024-07-10,11,Karyawan_11,08:48,08:00,1,Berawan,Wednesday
2024-11-18,11,Karyawan_11,07:53,08:00,0,Berawan,Monday
2024-10-01,5,Karyawan_5,08:42,08:00,1,Berawan,Tuesday
2024-04-28,2,Karyawan_2,08:58,08:00,1,Cerah,Sunday
2024-12-09,5,Karyawan_5,08:54,08:00,1,Cerah,Monday
2024-07-24,5,Karyawan_5,08:53,08:00,1,Hujan,Wednesday
2024-11-07,15,Karyawan_15,07:56,08:00,0,Berawan,Thursday
2024-01-05,19,Karyawan_19,07:59,08:00,0,Cerah,Friday
2024-09-23,5,Karyawan_5,08:18,08:00,1,Hujan,Monday
2024-03-06,8,Karyawan_8,08:13,08:00,1,Berawan,Wednesday
2024-05-26,5,Karyawan_5,08:03,08:00,0,Hujan,Sunday
2024-06-03,5,Karyawan_5,08:10,08:00,1,Hujan,Monday
2024-09-01,10,Karyawan_10,08:01,08:00,0,Berawan,Sunday
2024-08-19,4,Karyawan_4,08:49,08:00,1,Hujan,Monday
2024-07-12,11,Karyawan_11,08:50,08:00,1,Berawan,Friday
2024-10-02,17,Karyawan_17,07:54,08:00,0,Berawan,Wednesday
2024-08-21,11,Karyawan_11,08:38,08:00,1,Hujan,Wednesday
2024-09-29,13,Karyawan_13,08:19,08:00,1,Cerah,Sunday
2024-09-10,1,Karyawan_1,08:39,08:00,1,Berawan,Tuesday
2024-05-05,3,Karyawan_3,08:24,08:00,1,Cerah,Sunday
2024-08-04,17,Karyawan_17,08:00,08:00,0,Cerah,Sunday
2024-05-14,16,Karyawan_16,08:18,08:00,1,Hujan,Tuesday
2024-03-02,9,Karyawan_9,08:43,08:00,1,Hujan,Saturday
2024-05-03,5,Karyawan_5,08:48,08:00,1,Berawan,Friday
2024-02-14,10,Karyawan_10,08:52,08:00,1,Cerah,Wednesday
2024-10-24,20,Karyawan_20,08:38,08:00,1,Hujan,Thursday
2024-08-22,7,Karyawan_7,08:45,08:00,1,Cerah,Thursday
2024-01-12,9,Karyawan_9,07:56,08:00,0,Hujan,Friday
2024-12-25,2,Karyawan_2,08:43,08:00,1,Berawan,Wednesday
2024-03-19,14,Karyawan_14,08:04,08:00,0,Berawan,Tuesday
2024-06-14,10,Karyawan_10,08:24,08:00,1,Cerah,Friday
2024-08-10,9,Karyawan_9,08:43,08:00,1,Berawan,Saturday
2024-01-31,3,Karyawan_3,08:11,08:00,1,Cerah,Wednesday
2024-06-07,18,Karyawan_18,08:16,08:00,1,Hujan,Friday
2024-08-18,1,Karyawan_1,07:54,08:00,0,Hujan,Sunday
2024-07-15,12,Karyawan_12,08:28,08:00,1,Berawan,Monday
2024-01-21,11,Karyawan_11,08:28,08:00,1,Berawan,Sunday
2024-02-28,8,Karyawan_8,08:14,08:00,1,Hujan,Wednesday
2024-01-21,3,Karyawan_3,08:48,08:00,1,Berawan,Sunday
2024-01-02,18,Karyawan_18,08:53,08:00,1,Cerah,Tuesday
2024-05-31,17,Karyawan_17,07:53,08:00,0,Hujan,Friday
2024-02-29,9,Karyawan_9,08:29,08:00,1,Berawan,Thursday
2024-12-23,7,Karyawan_7,08:03,08:00,0,Berawan,Monday
2024-06-12,11,Karyawan_11,08:11,08:00,1,Cerah,Wednesday
2024-06-05,3,Karyawan_3,08:57,08:00,1,Berawan,Wednesday
2024-01-28,7,Karyawan_7,08:12,08:00,1,Hujan,Sunday
2024-07-04,18,Karyawan_18,08:35,08:00,1,Hujan,Thursday
2024-04-08,15,Karyawan_15,08:24,08:00,1,Cerah,Monday
2024-11-14,9,Karyawan_9,07:56,08:00,0,Cerah,Thursday
2024-01-14,1,Karyawan_1,08:10,08:00,1,Berawan,Sunday
2024-03-13,6,Karyawan_6,08:09,08:00,1,Berawan,Wednesday
2024-06-08,17,Karyawan_17,08:54,08:00,1,Hujan,Saturday
2024-09-07,13,Karyawan_13,08:03,08:00,0,Hujan,Saturday
2024-06-28,16,Karyawan_16,08:13,08:00,1,Berawan,Friday
2024-01-13,20,Karyawan_20,08:07,08:00,1,Hujan,Saturday
2024-08-09,14,Karyawan_14,08:48,08:00,1,Hujan,Friday
2024-08-15,1,Karyawan_1,08:35,08:00,1,Cerah,Thursday
2024-02-20,1,Karyawan_1,08:12,08:00,1,Cerah,Tuesday
2024-03-09,5,Karyawan_5,08:44,08:00,1,Berawan,Saturday
2024-12-09,16,Karyawan_16,08:22,08:00,1,Berawan,Monday
2024-01-18,7,Karyawan_7,08:33,08:00,1,Cerah,Thursday
2024-03-27,1,Karyawan_1,08:20,08:00,1,Cerah,Wednesday
2024-10-27,7,Karyawan_7,08:40,08:00,1,Cerah,Sunday
2024-04-22,10,Karyawan_10,08:20,08:00,1,Berawan,Monday
2024-08-29,9,Karyawan_9,08:23,08:00,1,Cerah,Thursday
2024-12-03,17,Karyawan_17,08:57,08:00,1,Hujan,Tuesday
2024-07-07,16,Karyawan_16,08:33,08:00,1,Hujan,Sunday
2024-04-27,2,Karyawan_2,08:02,08:00,0,Hujan,Saturday
2024-06-02,12,Karyawan_12,08:43,08:00,1,Cerah,Sunday
2024-02-08,17,Karyawan_17,09:00,08:00,1,Hujan,Thursday
2024-08-29,11,Karyawan_11,08:59,08:00,1,Cerah,Thursday
2024-08-12,5,Karyawan_5,08:16,08:00,1,Hujan,Monday
2024-10-11,4,Karyawan_4,08:13,08:00,1,Berawan,Friday
2024-09-28,13,Karyawan_13,08:25,08:00,1,Berawan,Saturday
2024-09-05,6,Karyawan_6,08:41,08:00,1,Berawan,Thursday
2024-07-05,16,Karyawan_16,08:55,08:00,1,Hujan,Friday
2024-01-17,5,Karyawan_5,08:58,08:00,1,Cerah,Wednesday
2024-11-16,13,Karyawan_13,08:26,08:00,1,Hujan,Saturday
2024-02-29,2,Karyawan_2,08:31,08:00,1,Berawan,Thursday
2024-10-16,16,Karyawan_16,08:53,08:00,1,Berawan,Wednesday
2024-07-29,7,Karyawan_7,08:47,08:00,1,Hujan,Monday
2024-08-05,17,Karyawan_17,08:08,08:00,1,Hujan,Monday
2024-09-07,9,Karyawan_9,09:00,08:00,1,Hujan,Saturday
2024-01-19,10,Karyawan_10,08:27,08:00,1,Cerah,Friday
2024-04-14,4,Karyawan_4,07:54,08:00,0,Berawan,Sunday
2024-12-27,16,Karyawan_16,08:20,08:00,1,Hujan,Friday
2024-06-06,13,Karyawan_13,08:24,08:00,1,Hujan,Thursday
